signal_name,forced_cover_bucket,events,avg_return,median_return,win_rate,avg_mfe,avg_mae,breakeven_cost,avg_return_minus_cost,cost_beating_avg,enough_events,candidate_bucket,bucket_type,buy_aggression_bucket,volume_shock_bucket,trend_regime,volatility_regime,trend_vol_bucket
simple_breakout_signal,,49,0.0007489952401920686,-0.0003397129186603065,0.4897959183673469,0.0024348124021615677,-0.0017379102716588383,0.0012,-0.0004510047598079313,False,True,False,trend_vol_bucket,,,,,trend_down__high_vol
simple_breakout_signal,,28,0.0004947388561934955,0.00018163724708131213,0.6071428571428571,0.0017603492155978276,-0.0010316466387915565,0.0012,-0.0007052611438065044,False,True,False,trend_vol_bucket,,,,,trend_down__low_vol
simple_breakout_signal,,51,0.00031775158046733334,0.00023271144278624867,0.6078431372549019,0.001908972114055287,-0.0014546221806751602,0.0012,-0.0008822484195326666,False,True,False,trend_vol_bucket,,,,,mixed_trend__normal_vol
simple_breakout_signal,,167,-0.00019785323563284058,-0.00021524407504980303,0.47305389221556887,0.001748418493871435,-0.0017640331083379533,0.0012,-0.0013978532356328404,False,True,False,trend_vol_bucket,,,,,trend_up__normal_vol
simple_breakout_signal,,74,-0.00027892070603645087,0.00018210712475141833,0.5405405405405406,0.0015078064584416843,-0.0019605201941781092,0.0012,-0.0014789207060364508,False,True,False,trend_vol_bucket,,,,,trend_down__normal_vol
simple_breakout_signal,,168,-0.00030461204159083305,-0.00018983007724771017,0.4642857142857143,0.0015920168250310042,-0.0016907627088406578,0.0012,-0.001504612041590833,False,True,False,trend_vol_bucket,,,,,trend_up__low_vol
simple_breakout_signal,,90,-0.00034116703750000703,-0.00040997890975275064,0.4,0.0026477402003064476,-0.0026398069373057614,0.0012,-0.001541167037500007,False,True,False,trend_vol_bucket,,,,,trend_up__high_vol
simple_breakout_signal,,62,-0.0004760360734784317,-3.397917994663047e-05,0.4838709677419355,0.0010039668479107304,-0.0016930630811041467,0.0012,-0.0016760360734784316,False,True,False,trend_vol_bucket,,,,,mixed_trend__low_vol
simple_breakout_signal,,35,-0.0012521900365251725,-0.0008297457328914071,0.37142857142857144,0.0020382989040899206,-0.003378152349194817,0.0012,-0.0024521900365251726,False,True,False,trend_vol_bucket,,,,,mixed_trend__high_vol
trend_filtered_short_squeeze_signal,,69,-0.00014174303089412314,-0.0002500054688695519,0.43478260869565216,0.0016819151461525763,-0.0016216861366761131,0.0012,-0.001341743030894123,False,True,False,trend_vol_bucket,,,,,trend_up__normal_vol
trend_filtered_short_squeeze_signal,,51,-0.00037702066520730124,-0.0002978813925725854,0.39215686274509803,0.0015116400066584814,-0.001643458376433579,0.0012,-0.001577020665207301,False,True,False,trend_vol_bucket,,,,,trend_up__low_vol
trend_filtered_short_squeeze_signal,,36,-0.0004261896430517473,-0.0007854254199149979,0.4166666666666667,0.0020972917578806235,-0.002438991730060233,0.0012,-0.0016261896430517472,False,True,False,trend_vol_bucket,,,,,trend_up__high_vol
